Path,Owners,Online?,PS (2p0E34),Datasets (SmartPS),Streams,L1T Seed
HLT_QuadPFJet105_88_76_15_v19,HIG,Yes,512,OnlineMonitor& ParkingVBF0& ParkingVBF1& ParkingVBF2& ParkingVBF3& ParkingVBF4& ParkingVBF5& ParkingVBF6& ParkingVBF7,DQM& ParkingVBF0& ParkingVBF0& ParkingVBF1& ParkingVBF1& ParkingVBF2& ParkingVBF2& ParkingVBF3& ParkingVBF3,L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_QuadPFJet111_90_80_15_v19,HIG,Yes,512,OnlineMonitor& ParkingVBF0& ParkingVBF1& ParkingVBF2& ParkingVBF3& ParkingVBF4& ParkingVBF5& ParkingVBF6& ParkingVBF7,DQM& ParkingVBF0& ParkingVBF0& ParkingVBF1& ParkingVBF1& ParkingVBF2& ParkingVBF2& ParkingVBF3& ParkingVBF3,L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_Diphoton30_18_R9IdL_AND_HE_AND_IsoCaloId_v13,B2G& HIG,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_SingleLooseIsoEG26er2p5 OR L1_SingleLooseIsoEG26er1p5 OR L1_SingleLooseIsoEG28er2p5 OR L1_SingleLooseIsoEG28er2p1 OR L1_SingleLooseIsoEG28er1p5 OR L1_SingleLooseIsoEG30er2p5 OR L1_SingleLooseIsoEG30er1p5 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5
HLT_Diphoton30_18_R9IdL_AND_HE_AND_IsoCaloId_Mass55_v13,B2G& HIG,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_SingleLooseIsoEG26er2p5 OR L1_SingleLooseIsoEG26er1p5 OR L1_SingleLooseIsoEG28er2p5 OR L1_SingleLooseIsoEG28er2p1 OR L1_SingleLooseIsoEG28er1p5 OR L1_SingleLooseIsoEG30er2p5 OR L1_SingleLooseIsoEG30er1p5 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5
HLT_Ele24_eta2p1_WPTight_Gsf_PNetTauhPFJet30_Tight_eta2p3_CrossL1_v8,B2G& HIG& TAU,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3,PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3 OR L1_LooseIsoEG22er2p1_Tau70er2p1_dR_Min0p3 OR L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3
HLT_Ele24_eta2p1_WPTight_Gsf_PNetTauhPFJet30_Medium_eta2p3_CrossL1_v8,HIG& TAU,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3,PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3 OR L1_LooseIsoEG22er2p1_Tau70er2p1_dR_Min0p3 OR L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3
HLT_Ele24_eta2p1_WPTight_Gsf_PNetTauhPFJet30_Loose_eta2p3_CrossL1_v8,B2G& HIG& TAU,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3,PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3 OR L1_LooseIsoEG22er2p1_Tau70er2p1_dR_Min0p3 OR L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3
HLT_PFHT330PT30_QuadPFJet_75_60_45_40_PNet3BTag_4p3_v7,B2G& EXO& TOP,Yes,1,ParkingHH0& ParkingHH1,ParkingHH& ParkingHH,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000 OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_70_55_40_40_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3
HLT_PFHT330PT30_QuadPFJet_75_60_45_40_PNet3BTag_2p0_v7,B2G& EXO& TOP,Yes,1,ParkingHH0& ParkingHH1,ParkingHH& ParkingHH,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000 OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_70_55_40_40_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3
HLT_PFHT400_FivePFJet_120_120_60_30_30_PNet2BTag_5p6_v8,B2G,Yes,1,ParkingHH0& ParkingHH1,ParkingHH& ParkingHH,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000 OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_70_55_40_40_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_QuadJet60er2p5 OR L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5 OR L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5 OR L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5
HLT_PFHT400_FivePFJet_120_120_60_30_30_PNet2BTag_4p3_v8,B2G,Yes,1,ParkingHH0& ParkingHH1,ParkingHH& ParkingHH,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000 OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_70_55_40_40_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_QuadJet60er2p5 OR L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5 OR L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5 OR L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5
HLT_QuadPFJet103_88_75_15_PNetBTag_0p4_VBF2_v8,HIG,Yes,1,ParkingVBF0& ParkingVBF1& ParkingVBF2& ParkingVBF3& ParkingVBF4& ParkingVBF5& ParkingVBF6& ParkingVBF7,ParkingVBF0& ParkingVBF0& ParkingVBF1& ParkingVBF1& ParkingVBF2& ParkingVBF2& ParkingVBF3& ParkingVBF3,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_QuadPFJet103_88_75_15_PNet2BTag_0p4_0p12_VBF1_v8,HIG,Yes,1,ParkingVBF0& ParkingVBF1& ParkingVBF2& ParkingVBF3& ParkingVBF4& ParkingVBF5& ParkingVBF6& ParkingVBF7,ParkingVBF0& ParkingVBF0& ParkingVBF1& ParkingVBF1& ParkingVBF2& ParkingVBF2& ParkingVBF3& ParkingVBF3,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_QuadPFJet105_88_76_15_PNetBTag_0p4_VBF2_v8,HIG,Yes,1,ParkingVBF0& ParkingVBF1& ParkingVBF2& ParkingVBF3& ParkingVBF4& ParkingVBF5& ParkingVBF6& ParkingVBF7,ParkingVBF0& ParkingVBF0& ParkingVBF1& ParkingVBF1& ParkingVBF2& ParkingVBF2& ParkingVBF3& ParkingVBF3,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_QuadPFJet105_88_76_15_PNet2BTag_0p4_0p12_VBF1_v8,HIG,Yes,1,ParkingVBF0& ParkingVBF1& ParkingVBF2& ParkingVBF3& ParkingVBF4& ParkingVBF5& ParkingVBF6& ParkingVBF7,ParkingVBF0& ParkingVBF0& ParkingVBF1& ParkingVBF1& ParkingVBF2& ParkingVBF2& ParkingVBF3& ParkingVBF3,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_QuadPFJet111_90_80_15_PNetBTag_0p4_VBF2_v8,HIG,Yes,1,ParkingVBF0& ParkingVBF1& ParkingVBF2& ParkingVBF3& ParkingVBF4& ParkingVBF5& ParkingVBF6& ParkingVBF7,ParkingVBF0& ParkingVBF0& ParkingVBF1& ParkingVBF1& ParkingVBF2& ParkingVBF2& ParkingVBF3& ParkingVBF3,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_QuadPFJet111_90_80_15_PNet2BTag_0p4_0p12_VBF1_v8,HIG,Yes,1,ParkingVBF0& ParkingVBF1& ParkingVBF2& ParkingVBF3& ParkingVBF4& ParkingVBF5& ParkingVBF6& ParkingVBF7,ParkingVBF0& ParkingVBF0& ParkingVBF1& ParkingVBF1& ParkingVBF2& ParkingVBF2& ParkingVBF3& ParkingVBF3,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_PFHT250_QuadPFJet25_v8,B2G& HIG,Yes,100,ParkingHH0& ParkingHH1,ParkingHH& ParkingHH,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_70_55_40_40_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_Mu6_HTT240er
HLT_PFHT250_QuadPFJet25_PNet2BTagMean0p55_v8,B2G& HIG,Yes,1,ParkingHH0& ParkingHH1,ParkingHH& ParkingHH,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_70_55_40_40_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_Mu6_HTT240er
HLT_PFHT250_QuadPFJet25_PNet1BTag0p20_PNet1Tauh0p50_v8,HIG,Yes,1,ParkingHH0& ParkingHH1,ParkingHH& ParkingHH,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_70_55_40_40_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_Mu6_HTT240er
HLT_PFHT250_QuadPFJet30_PNet2BTagMean0p55_v8,B2G& HIG,Yes,1,ParkingHH0& ParkingHH1,ParkingHH& ParkingHH,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_70_55_40_40_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_Mu6_HTT240er
HLT_PFHT250_QuadPFJet30_PNet1BTag0p20_PNet1Tauh0p50_v8,HIG,Yes,1,ParkingHH0& ParkingHH1,ParkingHH& ParkingHH,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_70_55_40_40_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_Mu6_HTT240er
HLT_PFHT280_QuadPFJet30_PNet1BTag0p20_PNet1Tauh0p50_v8,HIG,Yes,1,ParkingHH0& ParkingHH1,ParkingHH& ParkingHH,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_70_55_40_40_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_Mu6_HTT240er
HLT_PFHT280_QuadPFJet30_v11,B2G& HIG,Yes,100,ParkingHH0& ParkingHH1,ParkingHH& ParkingHH,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_70_55_40_40_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_Mu6_HTT240er
HLT_PFHT280_QuadPFJet30_PNet2BTagMean0p55_v11,B2G& EXO& HIG,Yes,1,ParkingHH0& ParkingHH1,ParkingHH& ParkingHH,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_70_55_40_40_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_Mu6_HTT240er
HLT_PFHT280_QuadPFJet30_PNet2BTagMean0p60_v11,B2G& EXO& HIG,Yes,1,ParkingHH0& ParkingHH1,ParkingHH& ParkingHH,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_70_55_40_40_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_Mu6_HTT240er
HLT_PFHT280_QuadPFJet35_PNet2BTagMean0p60_v11,B2G& HIG,Yes,1,ParkingHH0& ParkingHH1,ParkingHH& ParkingHH,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_70_55_40_40_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_Mu6_HTT240er
HLT_PFHT340_QuadPFJet70_50_40_40_PNet2BTagMean0p70_v12,HIG,Yes,1,ParkingHH0& ParkingHH1,ParkingHH& ParkingHH,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_70_55_40_40_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_Mu6_HTT240er
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFHT280_v11,B2G& HIG,Yes,1,MuonEG& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFHT280_QuadPFJet30_v11,B2G& HIG,Yes,1,MuonEG& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFHT280_QuadPFJet30_PNet2BTagMean0p55_v11,B2G& HIG,Yes,1,MuonEG& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_PNet2BTagMean0p50_v11,HIG,Yes,1,HLTMonitor& MuonEG& OnlineMonitor,DQM& HLTMonitor& PhysicsBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_QuadPFJet100_88_70_30_v12,HIG,Yes,256,OnlineMonitor& ParkingVBF0& ParkingVBF1& ParkingVBF2& ParkingVBF3& ParkingVBF4& ParkingVBF5& ParkingVBF6& ParkingVBF7,DQM& ParkingVBF0& ParkingVBF0& ParkingVBF1& ParkingVBF1& ParkingVBF2& ParkingVBF2& ParkingVBF3& ParkingVBF3,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5 OR L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min800 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min850 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1000 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1100 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1200 OR L1_QuadJet_95_75_65_20_DoubleJet_75_65_er2p5_Jet20_FWD3p0 OR L1_HTT360er OR L1_HTT280er
HLT_QuadPFJet105_88_75_30_v11,HIG,Yes,256,OnlineMonitor& ParkingVBF0& ParkingVBF1& ParkingVBF2& ParkingVBF3& ParkingVBF4& ParkingVBF5& ParkingVBF6& ParkingVBF7,DQM& ParkingVBF0& ParkingVBF0& ParkingVBF1& ParkingVBF1& ParkingVBF2& ParkingVBF2& ParkingVBF3& ParkingVBF3,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5 OR L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min800 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min850 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1000 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1100 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1200 OR L1_QuadJet_95_75_65_20_DoubleJet_75_65_er2p5_Jet20_FWD3p0 OR L1_HTT360er OR L1_HTT280er
HLT_QuadPFJet111_90_80_30_v11,HIG,Yes,256,OnlineMonitor& ParkingVBF0& ParkingVBF1& ParkingVBF2& ParkingVBF3& ParkingVBF4& ParkingVBF5& ParkingVBF6& ParkingVBF7,DQM& ParkingVBF0& ParkingVBF0& ParkingVBF1& ParkingVBF1& ParkingVBF2& ParkingVBF2& ParkingVBF3& ParkingVBF3,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5 OR L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min800 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min850 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1000 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1100 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1200 OR L1_QuadJet_95_75_65_20_DoubleJet_75_65_er2p5_Jet20_FWD3p0 OR L1_HTT360er OR L1_HTT280er
HLT_QuadPFJet100_88_70_30_PNet1CvsAll0p5_VBF3Tight_v12,HIG,Yes,1,ParkingVBF0& ParkingVBF1& ParkingVBF2& ParkingVBF3& ParkingVBF4& ParkingVBF5& ParkingVBF6& ParkingVBF7,ParkingVBF0& ParkingVBF0& ParkingVBF1& ParkingVBF1& ParkingVBF2& ParkingVBF2& ParkingVBF3& ParkingVBF3,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5 OR L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min800 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min850 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1000 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1100 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1200 OR L1_QuadJet_95_75_65_20_DoubleJet_75_65_er2p5_Jet20_FWD3p0 OR L1_HTT360er OR L1_HTT280er
HLT_QuadPFJet105_88_75_30_PNet1CvsAll0p5_VBF3Tight_v12,HIG,Yes,1,ParkingVBF0& ParkingVBF1& ParkingVBF2& ParkingVBF3& ParkingVBF4& ParkingVBF5& ParkingVBF6& ParkingVBF7,ParkingVBF0& ParkingVBF0& ParkingVBF1& ParkingVBF1& ParkingVBF2& ParkingVBF2& ParkingVBF3& ParkingVBF3,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5 OR L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min800 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min850 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1000 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1100 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1200 OR L1_QuadJet_95_75_65_20_DoubleJet_75_65_er2p5_Jet20_FWD3p0 OR L1_HTT360er OR L1_HTT280er
HLT_QuadPFJet111_90_80_30_PNet1CvsAll0p6_VBF3Tight_v12,HIG,Yes,1,ParkingVBF0& ParkingVBF1& ParkingVBF2& ParkingVBF3& ParkingVBF4& ParkingVBF5& ParkingVBF6& ParkingVBF7,ParkingVBF0& ParkingVBF0& ParkingVBF1& ParkingVBF1& ParkingVBF2& ParkingVBF2& ParkingVBF3& ParkingVBF3,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5 OR L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min800 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min850 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1000 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1100 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min1200 OR L1_QuadJet_95_75_65_20_DoubleJet_75_65_er2p5_Jet20_FWD3p0 OR L1_HTT360er OR L1_HTT280er
HLT_AK8PFJet220_SoftDropMass40_v15,B2G& HIG,Yes,120,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_SingleJet180er2p5 OR L1_SingleJet200 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_Mu6_HTT240er
HLT_AK8PFJet220_SoftDropMass40_PNetBB0p06_DoubleAK4PFJet60_30_PNet2BTagMean0p50_v11,B2G& HIG,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_SingleJet180er2p5 OR L1_SingleJet200 OR L1_DoubleJet150er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_Mu6_HTT240er OR L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5 OR L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5 OR L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5
HLT_AK8PFJet220_SoftDropMass40_PNetBB0p06_DoubleAK4PFJet60_30_PNet2BTagMean0p53_v11,B2G& HIG,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_SingleJet180er2p5 OR L1_SingleJet200 OR L1_DoubleJet150er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_Mu6_HTT240er OR L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5 OR L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5 OR L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5
